3.86667,-0.46102,-22.29172,-463.398,141.2546,-544.6339
3.9,-0.46553,-22.2848,-458.4546,140.8157,-540.3893
3.93333,-0.47366,-24.05821,-452.6965,138.2358,-535.8855
3.96667,-0.47856,-27.84602,-446.2088,134.6171,-530.4915
4,-0.48622,-33.02418,-438.9195,128.7348,-524.4157
4.03333,-0.49167,-39.85564,-430.9805,121.8368,-517.5718
4.06667,-0.49892,-48.4313,-422.483,113.6354,-510.7934
4.1,-0.5053,-58.09863,-414.1639,103.6124,-503.624
4.13333,-0.51289,-68.5038,-405.6534,92.56327,-496.3602
4.16667,-0.52225,-80.14784,-396.6485,80.45627,-489.0855
4.2,-0.53213,-92.28024,-388.2631,67.64104,-482.4219
4.23333,-0.53967,-104.4415,-380.5752,54.39719,-475.7167
4.26667,-0.54976,-117.1366,-372.7815,40.7522,-469.5326
4.3,-0.55763,-129.7784,-365.829,27.25022,-463.7602
4.33333,-0.5666,-141.81,-359.7497,13.9952,-458.8696
4.36667,-0.57619,-153.692,-354.4395,1.03289,-454.9702
4.4,-0.58525,-164.3818,-349.8463,-10.51877,-451.8101
4.43333,-0.59465,-174.04,-346.6122,-21.64963,-449.6752
4.46667,-0.60381,-182.7067,-344.5735,-31.52668,-448.8497
4.5,-0.61162,-190.1426,-343.494,-40.06541,-448.7479
4.53333,-0.62152,-195.7304,-343.699,-47.08325,-450.1607
4.56667,-0.63051,-199.9359,-344.7333,-51.9658,-452.7371
4.6,-0.64233,-202.2943,-346.7231,-55.87634,-456.2683
4.63333,-0.64831,-203.5816,-350.657,-57.88497,-461.0285
4.66667,-0.65781,-202.6866,-354.6267,-57.71476,-466.6326
4.7,-0.66945,-200.2448,-359.3081,-56.2966,-473.224
4.73333,-0.67798,-196.0035,-365.2578,-52.98031,-480.4389
4.76667,-0.68787,-190.063,-371.4341,-47.9667,-488.2033
4.8,-0.69582,-182.7332,-378.5967,-41.4898,-496.5588
4.83333,-0.70605,-173.772,-385.7519,-33.79967,-505.1048
4.86667,-0.7161,-163.624,-393.0539,-24.63831,-513.9991
4.9,-0.72349,-152.6754,-400.6228,-14.41078,-522.7461
4.93333,-0.73539,-140.3584,-407.5098,-3.35183,-531.4566
4.96667,-0.74445,-127.3388,-414.702,8.27411,-539.641
5,-0.75266,-114.2965,-421.3874,20.30435,-547.4513
5.03333,-0.76287,-100.7544,-427.6859,32.17457,-554.7554
5.06667,-0.77333,-87.35088,-432.7921,44.29899,-561.3027
5.1,-0.78394,-74.1454,-437.4142,55.87942,-567.0616
5.13333,-0.79275,-61.77617,-441.4404,66.86708,-571.9896
5.16667,-0.80461,-49.56966,-444.1204,77.12783,-575.7817
5.2,-0.81473,-38.88416,-445.6963,86.35807,-578.5091
5.23333,-0.82757,-28.93739,-446.0403,94.38993,-580.233
5.26667,-0.83688,-21.04897,-445.5794,100.7079,-580.5644
5.3,-0.85046,-13.91645,-443.9418,105.7402,-580.2778
5.33333,-0.85938,-9.09967,-441.3197,109.3289,-578.7089
5.36667,-0.87187,-5.28226,-437.5448,111.1306,-576.0575
5.4,-0.8835,-3.35118,-432.5935,111.6011,-572.6437
5.43333,-0.89455,-3.13853,-426.9566,110.0697,-568.0303
5.46667,-0.90445,-4.72855,-420.2778,107.266,-562.7044
5.5,-0.91711,-7.82281,-412.8995,102.4334,-556.83
5.53333,-0.92801,-12.85657,-404.8787,95.97738,-550.2067
5.56667,-0.9418,-19.09929,-395.8367,88.11139,-543.189
5.6,-0.95348,-26.88285,-386.9257,78.79816,-535.7993
5.63333,-0.96399,-36.0434,-377.7192,68.436,-528.2288
5.66667,-0.97776,-46.09021,-368.3707,56.64513,-520.8049
5.7,-0.98967,-56.80402,-359.5581,44.16543,-513.2931
5.73333,-1.00108,-68.29755,-350.7046,31.21982,-506.0623
5.76667,-1.01303,-79.87703,-342.7521,17.78188,-499.2976
5.8,-1.0263,-91.67003,-335.0911,3.82202,-492.7833
5.83333,-1.03464,-104.0738,-328.2163,-9.8074,-486.8549
5.86667,-1.05021,-115.0827,-321.9018,-23.417,-481.7817
